AnnoS;ClasseNOME;ClasseNUMERO;SESSO;Lau_D
2023;Scienze e tecnologie forestali ed ambientali;LM-73;F;24
2023;Scienze e tecnologie forestali ed ambientali;LM-73;M;30
2023;Scienze e tecnologie geologiche;LM-74;F;15
2023;Scienze e tecnologie geologiche;LM-74;M;23
2023;Scienze e tecnologie informatiche;L-31;F;13
2023;Scienze e tecnologie informatiche;L-31;M;33
2023;Scienze e tecnologie per l'ambiente e il territorio;LM-75;F;27
2023;Scienze e tecnologie per l'ambiente e il territorio;LM-75;M;14
2023;Scienze e tecnologie per l'ambiente e la natura;L-32;F;6
2023;Scienze e tecnologie per l'ambiente e la natura;L-32;M;3
2023;Scienze economiche;L-33;F;173
2023;Scienze economiche;L-33;M;230
2023;Scienze economiche  e sociali della gastronomia;LM/GASTR;F;4
2023;Scienze economiche  e sociali della gastronomia;LM/GASTR;M;2
2023;Scienze economiche per l'ambiente e la cultura;LM-76;F;37
2023;Scienze economiche per l'ambiente e la cultura;LM-76;M;11
2023;Scienze economico-aziendali;LM-77;F;652
2023;Scienze economico-aziendali;LM-77;M;435
2023;Scienze filosofiche;LM-78;F;8
2023;Scienze filosofiche;LM-78;M;11
2023;Scienze geofisiche;LM-79;F;4
2023;Scienze geofisiche;LM-79;M;15
2023;Scienze geografiche;LM-80;F;3
2023;Scienze geografiche;LM-80;M;5
2023;Scienze geologiche;L-34;F;2
2023;Scienze geologiche;L-34;M;11
2023;Scienze Giuridiche;LM/SC-GIUR;F;27
2023;Scienze Giuridiche;LM/SC-GIUR;M;14
2023;Scienze infermieristiche e ostetriche;LM/SNT1;F;7
2023;Scienze infermieristiche e ostetriche;LM/SNT1;M;1
2023;Scienze matematiche;L-35;F;9
2023;Scienze matematiche;L-35;M;15
2023;Scienze pedagogiche;LM-85;F;39
2023;Scienze pedagogiche;LM-85;M;8
2023;Scienze per la conservazione dei beni culturali;LM-11;F;34
2023;Scienze per la conservazione dei beni culturali;LM-11;M;12
2023;Scienze per la cooperazione allo sviluppo;LM-81;F;99
2023;Scienze per la cooperazione allo sviluppo;LM-81;M;46
2023;Scienze politiche e delle relazioni internazionali;L-36;F;128
2023;Scienze politiche e delle relazioni internazionali;L-36;M;90
2023;Scienze riabilitative delle professioni sanitarie;LM/SNT2;F;1
2023;Scienze sociali per la cooperazione, lo sviluppo e la pace;L-37;F;13
2023;Scienze sociali per la cooperazione, lo sviluppo e la pace;L-37;M;2
2023;Scienze statistiche;LM-82;F;24
2023;Scienze statistiche;LM-82;M;19
2023;Scienze statistiche attuariali e finanziarie;LM-83;F;2
2023;Scienze statistiche attuariali e finanziarie;LM-83;M;3
2023;Scienze storiche;LM-84;F;37
2023;Scienze storiche;LM-84;M;27
2023;Scienze zootecniche e tecnologie  animali;LM-86;F;3
2023;Scienze zootecniche e tecnologie  animali;LM-86;M;6
2023;Scienze zootecniche e tecnologie delle produzioni animali;L-38;F;5
2023;Scienze zootecniche e tecnologie delle produzioni animali;L-38;M;2
2023;Scienze, culture e politiche della gastronomia;L/GASTR;F;21
2023;Scienze, culture e politiche della gastronomia;L/GASTR;M;10
2023;Servizio sociale;L-39;F;18
2023;Servizio sociale;L-39;M;2
2023;Servizio sociale e politiche sociali;LM-87;F;17
2023;Servizio sociale e politiche sociali;LM-87;M;3
2023;Sicurezza informatica;LM-66;F;2
2023;Sicurezza informatica;LM-66;M;7
2023;Sociologia;L-40;F;9
2023;Sociologia;L-40;M;2
2023;Sociologia e ricerca sociale;LM-88;F;13
2023;Sociologia e ricerca sociale;LM-88;M;7
2023;Specialistiche in architettura e ingegneria edile;LM-4;F;2
2023;Specialistiche in architettura e ingegneria edile;LM-4;M;1
2023;Specialistiche in farmacia e farmacia industriale;LM-13;F;1
2023;Specialistiche in farmacia e farmacia industriale;LM-13;M;1
2023;Specialistiche in medicina e chirurgia;LM-41;F;7
2023;Specialistiche in medicina e chirurgia;LM-41;M;3
2023;Specialistiche in odontoiatria e protesi dentaria;LM-46;M;1
2023;Specialistiche in scienze e tecnologie agroalimentari;LM-70;M;1
2023;Specialistiche in scienze economico-aziendali;LM-77;F;1
2023;Statistica;L-41;F;5
2023;Statistica;L-41;M;11
2023;Storia;L-42;F;12
2023;Storia;L-42;M;11
2023;Storia dell'arte;LM-89;F;35
2023;Storia dell'arte;LM-89;M;2
2023;Studi europei;LM-90;F;121
2023;Studi europei;LM-90;M;59
2023;Tecniche e metodi per la societa dell'informazione;LM-91;F;51
2023;Tecniche e metodi per la societa dell'informazione;LM-91;M;54
2023;Teorie della comunicazione;LM-92;F;26
2023;Teorie della comunicazione;LM-92;M;7
2023;Teorie e metodologie dell'e-learning e della media education;LM-93;F;4
2023;Traduzione specialistica e interpretariato;LM-94;F;29
2023;Traduzione specialistica e interpretariato;LM-94;M;6
2022;Antropologia culturale ed etnologia;LM-1;F;8
2022;Antropologia culturale ed etnologia;LM-1;M;2
2022;Archeologia;LM-2;F;12
2022;Archeologia;LM-2;M;2
2022;Architettura del paesaggio;LM-3;F;14
2022;Architettura del paesaggio;LM-3;M;10
2022;Architettura e ingegneria edile-architettura;LM-4;F;198
2022;Architettura e ingegneria edile-architettura;LM-4;M;102
2022;Architettura e ingegneria edile-architettura (quinquennale);LM-4cu;F;22
2022;Architettura e ingegneria edile-architettura (quinquennale);LM-4cu;M;22
2022;Archivistica e biblioteconomia;LM-5;F;5
2022;Beni culturali;L-1;F;30
2022;Beni culturali;L-1;M;6
2022;Biologia;LM-6;F;78
2022;Biologia;LM-6;M;44
2022;Biotecnologie;L-2;F;25
2022;Biotecnologie;L-2;M;17
2022;Biotecnologie agrarie;LM-7;F;14
2022;Biotecnologie agrarie;LM-7;M;11
2022;Biotecnologie industriali;LM-8;F;14
2022;Biotecnologie industriali;LM-8;M;7
2022;Biotecnologie mediche, veterinarie e farmaceutiche;LM-9;F;80
2022;Biotecnologie mediche, veterinarie e farmaceutiche;LM-9;M;58
2022;Classe non definita;LM-23;F;1
2022;Classe non definita;LM-29;M;1
2022;Classe non definita;LM-37;F;2
2022;Classe non definita;LM-41;F;1
2022;Classe non definita;LM-69;M;1
2022;Classe non definita;LMG/01;M;1
2022;Design;LM-12;F;105
2022;Design;LM-12;M;47
2022;Diagnostica per la conservazione dei beni culturali;L-43;F;1
2022;Diagnostica per la conservazione dei beni culturali;L-43;M;1
2022;Discipline delle arti figurative, della musica, dello spettacolo e della moda;L-3;F;63
2022;Discipline delle arti figurative, della musica, dello spettacolo e della moda;L-3;M;14
2022;Disegno industriale;L-4;F;56
2022;Disegno industriale;L-4;M;49
2022;Farmacia e farmacia industriale;LM-13;F;81
2022;Farmacia e farmacia industriale;LM-13;M;38
2022;Filologia moderna;LM-14;F;58
2022;Filologia moderna;LM-14;M;14
2022;Filologia, letterature e storia dell'antichità;LM-15;F;3
2022;Filologia, letterature e storia dell'antichità;LM-15;M;3
2022;Filosofia;L-5;F;17
2022;Filosofia;L-5;M;13
2022;Finanza;LM-16;F;68
2022;Finanza;LM-16;M;82
2022;Fisica;LM-17;F;15
2022;Fisica;LM-17;M;26
2022;Geografia;L-6;F;2
2022;Informatica;LM-18;F;56
2022;Informatica;LM-18;M;94
2022;Informazione e sistemi editoriali;LM-19;F;9
2022;Informazione e sistemi editoriali;LM-19;M;1
2022;Ingegneria aerospaziale e astronautica;LM-20;F;6
2022;Ingegneria aerospaziale e astronautica;LM-20;M;32
2022;Ingegneria biomedica;LM-21;F;11
2022;Ingegneria biomedica;LM-21;M;8
2022;Ingegneria chimica;LM-22;F;13
2022;Ingegneria chimica;LM-22;M;28
2022;Ingegneria civile;LM-23;F;38
2022;Ingegneria civile;LM-23;M;148
2022;Ingegneria civile e ambientale;L-7;F;24
2022;Ingegneria civile e ambientale;L-7;M;40
2022;Ingegneria dei sistemi edilizi;LM-24;F;12
2022;Ingegneria dei sistemi edilizi;LM-24;M;14
2022;Ingegneria della sicurezza;LM-26;F;5
2022;Ingegneria della sicurezza;LM-26;M;16
2022;Ingegneria dell'automazione;LM-25;F;16
2022;Ingegneria dell'automazione;LM-25;M;75
2022;Ingegneria delle telecomunicazioni;LM-27;F;57
2022;Ingegneria delle telecomunicazioni;LM-27;M;112
2022;Ingegneria dell'informazione;L-8;F;44
2022;Ingegneria dell'informazione;L-8;M;149
2022;Ingegneria elettrica;LM-28;F;8
2022;Ingegneria elettrica;LM-28;M;42
2022;Ingegneria elettronica;LM-29;F;24
2022;Ingegneria elettronica;LM-29;M;69
2022;Ingegneria energetica e nucleare;LM-30;F;11
2022;Ingegneria energetica e nucleare;LM-30;M;54
2022;Ingegneria gestionale;LM-31;F;43
2022;Ingegneria gestionale;LM-31;M;87
2022;Ingegneria industriale;L-9;F;69
2022;Ingegneria industriale;L-9;M;327
2022;Ingegneria informatica;LM-32;F;41
2022;Ingegneria informatica;LM-32;M;98
2022;Ingegneria meccanica;LM-33;F;27
2022;Ingegneria meccanica;LM-33;M;171
2022;Ingegneria navale;LM-34;F;3
2022;Ingegneria navale;LM-34;M;5
2022;Ingegneria per l'ambiente e il territorio;LM-35;F;26
2022;Ingegneria per l'ambiente e il territorio;LM-35;M;62
2022;Lettere;L-10;F;35
2022;Lettere;L-10;M;17
2022;Lingue e culture moderne;L-11;F;140
2022;Lingue e culture moderne;L-11;M;30
2022;Lingue e letterature dell'Africa e dell'Asia;LM-36;F;2
2022;Lingue e letterature moderne europee e americane;LM-37;F;82
2022;Lingue e letterature moderne europee e americane;LM-37;M;15
2022;Lingue moderne per la comunicazione e la cooperazione internazionale;LM-38;F;67
2022;Lingue moderne per la comunicazione e la cooperazione internazionale;LM-38;M;11
2022;Linguistica;LM-39;F;39
2022;Linguistica;LM-39;M;10
2022;Magistrali in giurisprudenza;LMG/01;F;84
2022;Magistrali in giurisprudenza;LMG/01;M;25
2022;Matematica;LM-40;F;16
2022;Matematica;LM-40;M;16
2022;Mediazione linguistica;L-12;F;96
2022;Mediazione linguistica;L-12;M;32
2022;Medicina e chirurgia;LM-41;F;203
2022;Medicina e chirurgia;LM-41;M;152
2022;Medicina veterinaria;LM-42;F;13
2022;Medicina veterinaria;LM-42;M;3
2022;Metodologie informatiche per le discipline umanistiche;LM-43;F;5
2022;Metodologie informatiche per le discipline umanistiche;LM-43;M;2
2022;Modellistica matematico-fisica per l'ingegneria;LM-44;F;18
2022;Modellistica matematico-fisica per l'ingegneria;LM-44;M;52
2022;Musicologia e beni musicali;LM-45;F;16
2022;Musicologia e beni musicali;LM-45;M;1
2022;Odontoiatria e protesi dentaria;LM-46;F;15
2022;Odontoiatria e protesi dentaria;LM-46;M;13
2022;Organizzazione e gestione dei servizi per lo sport e le attività motorie;LM-47;F;3
2022;Pianificazione territoriale urbanistica e ambientale;LM-48;F;15
2022;Pianificazione territoriale urbanistica e ambientale;LM-48;M;10
2022;Professioni sanitarie della prevenzione;L/SNT4;F;4
2022;Professioni sanitarie della riabilitazione;L/SNT2;F;19
2022;Professioni sanitarie della riabilitazione;L/SNT2;M;5
2022;Professioni sanitarie tecniche;L/SNT3;F;19
2022;Professioni sanitarie tecniche;L/SNT3;M;15
2022;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;L/SNT1;F;167
2022;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;L/SNT1;M;20
2022;Progettazione e gestione dei sistemi turistici;LM-49;F;46
2022;Progettazione e gestione dei sistemi turistici;LM-49;M;21
2022;Programmazione e gestione dei servizi educativi;LM-50;F;3
2022;Programmazione e gestione dei servizi educativi;LM-50;M;1
2022;Psicologia;LM-51;F;194
2022;Psicologia;LM-51;M;42
2022;Relazioni internazionali;LM-52;F;176
2022;Relazioni internazionali;LM-52;M;77
2022;Scienza e ingegneria dei materiali;LM-53;F;22
2022;Scienza e ingegneria dei materiali;LM-53;M;36
2022;Scienze biologiche;L-13;F;30
2022;Scienze biologiche;L-13;M;9
2022;Scienze chimiche;LM-54;F;17
2022;Scienze chimiche;LM-54;M;9
2022;Scienze cognitive;LM-55;F;16
2022;Scienze cognitive;LM-55;M;13
2022;Scienze dei servizi giuridici;L-14;F;57
2022;Scienze dei servizi giuridici;L-14;M;25
2022;Scienze del servizio sociale;L-39;F;1
2022;Scienze del turismo;L-15;F;37
2022;Scienze del turismo;L-15;M;16
2022;Scienze della comunicazione;L-20;F;97
2022;Scienze della comunicazione;L-20;M;42
2022;Scienze della comunicazione pubblica, d'impresa e pubblicità;LM-59;F;67
2022;Scienze della comunicazione pubblica, d'impresa e pubblicità;LM-59;M;14
2022;Scienze della difesa e della sicurezza;L/DS;F;1
2022;Scienze della difesa e della sicurezza;L/DS;M;20
2022;Scienze della difesa e della sicurezza;LM/DS;F;1
2022;Scienze della difesa e della sicurezza;LM/DS;M;9
2022;Scienze della formazione primaria;LM-85 bis;F;19
2022;Scienze della mediazione linguistica;L-12;F;2
2022;Scienze della natura;LM-60;F;11
2022;Scienze della natura;LM-60;M;1
2022;Scienze della nutrizione umana;LM-61;F;15
2022;Scienze della nutrizione umana;LM-61;M;1
2022;Scienze della pianificazione territoriale, urbanistica, paesaggistica e ambientale;L-21;F;1
2022;Scienze della pianificazione territoriale, urbanistica, paesaggistica e ambientale;L-21;M;4
2022;Scienze della politica;LM-62;F;60
2022;Scienze della politica;LM-62;M;33
2022;Scienze dell'amministrazione;L-16;F;1
2022;Scienze dell'amministrazione e dell'organizzazione;L-16;F;32
2022;Scienze dell'amministrazione e dell'organizzazione;L-16;M;15
2022;Scienze dell'architettura;L-17;F;102
2022;Scienze dell'architettura;L-17;M;64
2022;Scienze dell'architettura e dell'ingegneria edile;L-17/L-23;F;1
2022;Scienze dell'architettura e dell'ingegneria edile;L-17/L-23;M;1
2022;Scienze delle attività motorie e sportive;L-22;F;12
2022;Scienze delle attività motorie e sportive;L-22;M;29
2022;Scienze delle professioni sanitarie della prevenzione;LM/SNT4;F;2
2022;Scienze delle pubbliche amministrazioni;LM-63;F;14
2022;Scienze delle pubbliche amministrazioni;LM-63;M;10
2022;Scienze dell'economia;LM-56;F;203
2022;Scienze dell'economia;LM-56;M;155
2022;Scienze dell'economia e della gestione aziendale;L-18;F;347
2022;Scienze dell'economia e della gestione aziendale;L-18;M;346
2022;Scienze dell'educazione degli adulti e della formazione continua;LM-57;F;4
2022;Scienze dell'educazione e della formazione;L-19;F;80
2022;Scienze dell'educazione e della formazione;L-19;M;12
2022;Scienze dello spettacolo e produzione multimediale;LM-65;F;84
2022;Scienze dello spettacolo e produzione multimediale;LM-65;M;25
2022;Scienze dell'universo;LM-58;F;1
2022;Scienze dell'universo;LM-58;M;1
2022;Scienze e tecniche delle attività motorie preventive e adattate;LM-67;F;11
2022;Scienze e tecniche delle attività motorie preventive e adattate;LM-67;M;8
2022;Scienze e tecniche dell'edilizia;L-23;F;10
2022;Scienze e tecniche dell'edilizia;L-23;M;19
2022;Scienze e tecniche dello sport;LM-68;F;9
2022;Scienze e tecniche dello sport;LM-68;M;8
2022;Scienze e tecniche psicologiche;L-24;F;78
2022;Scienze e tecniche psicologiche;L-24;M;22
2022;Scienze e tecnologie agrarie;LM-69;F;20
2022;Scienze e tecnologie agrarie;LM-69;M;36
2022;Scienze e tecnologie agrarie e forestali;L-25;F;11
2022;Scienze e tecnologie agrarie e forestali;L-25;M;12
2022;Scienze e tecnologie agrarie, agroalimentari e forestali;L-25/L-26;M;1
2022;Scienze e tecnologie alimentari;L-26;F;17
2022;Scienze e tecnologie alimentari;L-26;M;15
2022;Scienze e tecnologie alimentari;LM-70;F;38
2022;Scienze e tecnologie alimentari;LM-70;M;29
2022;Scienze e tecnologie chimiche;L-27;F;6
2022;Scienze e tecnologie chimiche;L-27;M;8
2022;Scienze e tecnologie della chimica industriale;LM-71;F;22
2022;Scienze e tecnologie della chimica industriale;LM-71;M;12
2022;Scienze e tecnologie della navigazione;L-28;M;1
2022;Scienze e tecnologie farmaceutiche;L-29;F;2
2022;Scienze e tecnologie fisiche;L-30;F;9
2022;Scienze e tecnologie fisiche;L-30;M;7
2022;Scienze e tecnologie forestali ed ambientali;LM-73;F;21
2022;Scienze e tecnologie forestali ed ambientali;LM-73;M;15
2022;Scienze e tecnologie geologiche;LM-74;F;4
2022;Scienze e tecnologie geologiche;LM-74;M;19
2022;Scienze e tecnologie informatiche;L-31;F;13
2022;Scienze e tecnologie informatiche;L-31;M;25
2022;Scienze e tecnologie per l'ambiente e il territorio;LM-75;F;28
2022;Scienze e tecnologie per l'ambiente e il territorio;LM-75;M;17
2022;Scienze e tecnologie per l'ambiente e la natura;L-32;F;7
2022;Scienze e tecnologie per l'ambiente e la natura;L-32;M;2
2022;Scienze economiche;L-33;F;134
2022;Scienze economiche;L-33;M;181
2022;Scienze economiche  e sociali della gastronomia;LM/GASTR;F;1
2022;Scienze economiche  e sociali della gastronomia;LM/GASTR;M;2
2022;Scienze economiche per l'ambiente e la cultura;LM-76;F;52
2022;Scienze economiche per l'ambiente e la cultura;LM-76;M;15
2022;Scienze economico-aziendali;LM-77;F;645
2022;Scienze economico-aziendali;LM-77;M;371
2022;Scienze filosofiche;LM-78;F;5
2022;Scienze filosofiche;LM-78;M;17
2022;Scienze geofisiche;LM-79;F;1
2022;Scienze geofisiche;LM-79;M;3
2022;Scienze geografiche;LM-80;F;3
2022;Scienze geografiche;LM-80;M;4
2022;Scienze geologiche;L-34;F;4
2022;Scienze geologiche;L-34;M;9
2022;Scienze giuridiche;L-14;M;1
2022;Scienze Giuridiche;LM/SC-GIUR;F;18
2022;Scienze Giuridiche;LM/SC-GIUR;M;4
2022;Scienze infermieristiche e ostetriche;LM/SNT1;F;5
2022;Scienze matematiche;L-35;F;11
2022;Scienze matematiche;L-35;M;1
2022;Scienze pedagogiche;LM-85;F;23
2022;Scienze pedagogiche;LM-85;M;9
2022;Scienze per la conservazione dei beni culturali;LM-11;F;21
2022;Scienze per la conservazione dei beni culturali;LM-11;M;11
2022;Scienze per la cooperazione allo sviluppo;LM-81;F;106
2022;Scienze per la cooperazione allo sviluppo;LM-81;M;43
2022;Scienze politiche e delle relazioni internazionali;L-36;F;116
2022;Scienze politiche e delle relazioni internazionali;L-36;M;86
2022;Scienze riabilitative delle professioni sanitarie;LM/SNT2;F;1
2022;Scienze sociali per la cooperazione, lo sviluppo e la pace;L-37;F;7
2022;Scienze sociali per la cooperazione, lo sviluppo e la pace;L-37;M;4
2022;Scienze statistiche;LM-82;F;11
2022;Scienze statistiche;LM-82;M;16
2022;Scienze statistiche attuariali e finanziarie;LM-83;F;8
2022;Scienze statistiche attuariali e finanziarie;LM-83;M;2
2022;Scienze storiche;LM-84;F;19
2022;Scienze storiche;LM-84;M;28
2022;Scienze zootecniche e tecnologie  animali;LM-86;F;3
2022;Scienze zootecniche e tecnologie  animali;LM-86;M;5
2022;Scienze zootecniche e tecnologie delle produzioni animali;L-38;F;3
2022;Scienze zootecniche e tecnologie delle produzioni animali;L-38;M;1
2022;Scienze, culture e politiche della gastronomia;L/GASTR;F;15
2022;Scienze, culture e politiche della gastronomia;L/GASTR;M;6
2022;Servizio sociale;L-39;F;34
2022;Servizio sociale;L-39;M;6
2022;Servizio sociale e politiche sociali;LM-87;F;13
2022;Servizio sociale e politiche sociali;LM-87;M;3
2022;Sicurezza informatica;LM-66;F;3
2022;Sicurezza informatica;LM-66;M;4
2022;Sociologia;L-40;F;7
2022;Sociologia e ricerca sociale;LM-88;F;9
2022;Sociologia e ricerca sociale;LM-88;M;2
2022;Specialistiche in architettura e ingegneria edile;LM-4;F;2
2022;Specialistiche in architettura e ingegneria edile;LM-4;M;2
2022;Specialistiche in farmacia e farmacia industriale;LM-13;F;4
2022;Specialistiche in medicina e chirurgia;LM-41;F;7
2022;Specialistiche in medicina e chirurgia;LM-41;M;5
2022;Specialistiche in medicina veterinaria;LM-42;F;1
2022;Specialistiche in scienze dell'educazione degli adulti e della formazione continua;LM-57;F;1
2022;Specialistiche in scienze e tecnica dello sport;LM-68;M;1
2022;Statistica;L-41;F;7
2022;Statistica;L-41;M;5
2022;Storia;L-42;F;10
2022;Storia;L-42;M;9
2022;Storia dell'arte;LM-89;F;43
2022;Storia dell'arte;LM-89;M;3
2022;Studi europei;LM-90;F;70
2022;Studi europei;LM-90;M;46
2022;Tecniche e metodi per la societa dell'informazione;LM-91;F;19
2022;Tecniche e metodi per la societa dell'informazione;LM-91;M;35
2022;Teorie della comunicazione;LM-92;F;22
2022;Teorie della comunicazione;LM-92;M;2
2022;Traduzione specialistica e interpretariato;LM-94;F;18
2022;Traduzione specialistica e interpretariato;LM-94;M;4
2021;Antropologia culturale ed etnologia;LM-1;F;6
2021;Antropologia culturale ed etnologia;LM-1;M;5
