AnnoS;AteneoCOD;AteneoNOME;Continente;Diploma_Paese;CODIstatPaese;Lau_D
2021;3801;Ferrara;Africa;Camerun;411;19
2021;4801;Firenze;Africa;Camerun;411;16
2021;1001;Genova;Africa;Camerun;411;22
2021;1501;Milano;Africa;Camerun;411;6
2021;3601;Modena e Reggio Emilia;Africa;Camerun;411;24
2021;2801;Padova;Africa;Camerun;411;54
2021;3401;Parma;Africa;Camerun;411;30
2021;1801;Pavia;Africa;Camerun;411;17
2021;201;Piemonte Orientale;Africa;Camerun;411;9
2021;5001;Pisa;Africa;Camerun;411;15
2021;5801;Roma La Sapienza;Africa;Camerun;411;12
2021;101;Torino;Africa;Camerun;411;14
2021;102;Torino Politecnico;Africa;Camerun;411;22
2021;1501;Milano;Africa;Egitto;419;6
2021;1509;Milano Bicocca;Africa;Egitto;419;5
2021;2801;Padova;Africa;Egitto;419;10
2021;1801;Pavia;Africa;Egitto;419;7
2021;8001;Reggio Calabria;Africa;Egitto;419;18
2021;5801;Roma La Sapienza;Africa;Egitto;419;27
2021;5802;Roma Tor Vergata;Africa;Egitto;419;5
2021;102;Torino Politecnico;Africa;Egitto;419;18
2021;5801;Roma La Sapienza;Africa;Etiopia;420;6
2021;3401;Parma;Africa;Gabon;421;5
2021;4302;Camerino;Africa;Ghana;423;5
2021;6001;Cassino;Africa;Ghana;423;9
2021;6601;L'Aquila;Africa;Ghana;423;17
2021;5801;Roma La Sapienza;Africa;Ghana;423;7
2021;5802;Roma Tor Vergata;Africa;Ghana;423;6
2021;5201;Siena;Africa;Ghana;423;12
2021;5201;Siena;Africa;Kenya;428;5
2021;5403;Perugia Stranieri;Africa;Libia;431;5
2021;3701;Bologna;Africa;Marocco;436;7
2021;9201;Cagliari;Africa;Marocco;436;19
2021;1001;Genova;Africa;Marocco;436;6
2021;1503;Milano Bocconi;Africa;Marocco;436;5
2021;5801;Roma La Sapienza;Africa;Marocco;436;6
2021;9001;Sassari;Africa;Marocco;436;8
2021;101;Torino;Africa;Marocco;436;14
2021;102;Torino Politecnico;Africa;Marocco;436;9
2021;3701;Bologna;Africa;Nigeria;443;7
2021;4302;Camerino;Africa;Nigeria;443;5
2021;6601;L'Aquila;Africa;Nigeria;443;12
2021;2801;Padova;Africa;Nigeria;443;7
2021;5801;Roma La Sapienza;Africa;Nigeria;443;7
2021;101;Torino;Africa;Nigeria;443;5
2021;5802;Roma Tor Vergata;Africa;Ruanda;446;5
2021;5801;Roma La Sapienza;Africa;Sudan;455;5
2021;3201;Trieste;Africa;Togo;458;5
2021;3701;Bologna;Africa;Tunisia;460;9
2021;3801;Ferrara;Africa;Tunisia;460;7
2021;1001;Genova;Africa;Tunisia;460;5
2021;2801;Padova;Africa;Tunisia;460;6
2021;8201;Palermo;Africa;Tunisia;460;7
2021;5801;Roma La Sapienza;Africa;Tunisia;460;7
2021;9001;Sassari;Africa;Tunisia;460;5
2021;101;Torino;Africa;Tunisia;460;7
2021;102;Torino Politecnico;Africa;Tunisia;460;5
2021;5801;Roma La Sapienza;Africa;Uganda;461;10
2021;2201;Trento;Africa;Uganda;461;5
2021;3701;Bologna;America;Argentina;602;14
2021;2801;Padova;America;Argentina;602;7
2021;5801;Roma La Sapienza;America;Argentina;602;7
2021;6501;Salerno;America;Argentina;602;28
2021;102;Torino Politecnico;America;Argentina;602;13
2021;3701;Bologna;America;Brasile;605;17
2021;4801;Firenze;America;Brasile;605;5
2021;1001;Genova;America;Brasile;605;5
2021;1501;Milano;America;Brasile;605;12
2021;1503;Milano Bocconi;America;Brasile;605;17
2021;1504;Milano Cattolica;America;Brasile;605;5
2021;1502;Milano Politecnico;America;Brasile;605;6
2021;2801;Padova;America;Brasile;605;26
2021;1801;Pavia;America;Brasile;605;9
2021;5801;Roma La Sapienza;America;Brasile;605;19
2021;101;Torino;America;Brasile;605;11
2021;102;Torino Politecnico;America;Brasile;605;24
2021;2201;Trento;America;Brasile;605;8
2021;3701;Bologna;America;Canada;509;7
2021;1509;Milano Bicocca;America;Canada;509;5
2021;1503;Milano Bocconi;America;Canada;509;6
2021;1502;Milano Politecnico;America;Canada;509;6
2021;2801;Padova;America;Canada;509;6
2021;5801;Roma La Sapienza;America;Canada;509;5
2021;5801;Roma La Sapienza;America;Cile;606;5
2021;102;Torino Politecnico;America;Cile;606;9
2021;3701;Bologna;America;Colombia;608;20
2021;1504;Milano Cattolica;America;Colombia;608;6
2021;3601;Modena e Reggio Emilia;America;Colombia;608;5
2021;2801;Padova;America;Colombia;608;10
2021;1801;Pavia;America;Colombia;608;5
2021;5801;Roma La Sapienza;America;Colombia;608;12
2021;6501;Salerno;America;Colombia;608;18
2021;102;Torino Politecnico;America;Colombia;608;45
2021;2801;Padova;America;Cuba;514;5
2021;3701;Bologna;America;Ecuador;609;5
2021;7801;Calabria;America;Ecuador;609;11
2021;1001;Genova;America;Ecuador;609;7
2021;1501;Milano;America;Ecuador;609;5
2021;5818;Roma Saint Camillus;America;Haiti;524;9
2021;3701;Bologna;America;Messico;527;8
2021;1504;Milano Cattolica;America;Messico;527;6
2021;2801;Padova;America;Messico;527;8
2021;5812;Roma Europea;America;Messico;527;6
2021;5801;Roma La Sapienza;America;Messico;527;6
2021;3701;Bologna;America;Perù;615;12
2021;1001;Genova;America;Perù;615;5
2021;1501;Milano;America;Perù;615;7
2021;3701;Bologna;America;Stati Uniti d'America;536;28
2021;1501;Milano;America;Stati Uniti d'America;536;7
2021;1503;Milano Bocconi;America;Stati Uniti d'America;536;52
2021;1504;Milano Cattolica;America;Stati Uniti d'America;536;13
2021;1502;Milano Politecnico;America;Stati Uniti d'America;536;10
2021;1301;Novedrate e-Campus - telematica;America;Stati Uniti d'America;536;5
2021;2801;Padova;America;Stati Uniti d'America;536;12
2021;1801;Pavia;America;Stati Uniti d'America;536;7
2021;5801;Roma La Sapienza;America;Stati Uniti d'America;536;6
2021;5805;Roma Luiss;America;Stati Uniti d'America;536;5
2021;2201;Trento;America;Stati Uniti d'America;536;9
2021;7201;Bari;America;Venezuela;619;6
2021;1502;Milano Politecnico;America;Venezuela;619;5
2021;5801;Roma La Sapienza;America;Venezuela;619;7
2021;102;Torino Politecnico;America;Venezuela;619;21
2021;4801;Firenze;Asia;Afghanistan;301;7
2021;5001;Pisa;Asia;Arabia Saudita;302;10
2021;5801;Roma La Sapienza;Asia;Arabia Saudita;302;6
2021;101;Torino;Asia;Arabia Saudita;302;6
2021;3701;Bologna;Asia;Azerbaigian;359;26
2021;1501;Milano;Asia;Azerbaigian;359;9
2021;5801;Roma La Sapienza;Asia;Azerbaigian;359;118
2021;5802;Roma Tor Vergata;Asia;Azerbaigian;359;21
2021;5201;Siena;Asia;Azerbaigian;359;34
2021;101;Torino;Asia;Azerbaigian;359;9
2021;102;Torino Politecnico;Asia;Azerbaigian;359;16
2021;3701;Bologna;Asia;Cina;314;168
2021;2701;Ca' Foscari Venezia;Asia;Cina;314;5
2021;4302;Camerino;Asia;Cina;314;15
2021;4801;Firenze;Asia;Cina;314;125
2021;1001;Genova;Asia;Cina;314;68
2021;1501;Milano;Asia;Cina;314;99
2021;1509;Milano Bicocca;Asia;Cina;314;15
2021;1503;Milano Bocconi;Asia;Cina;314;159
2021;1502;Milano Politecnico;Asia;Cina;314;86
2021;3601;Modena e Reggio Emilia;Asia;Cina;314;5
2021;2801;Padova;Asia;Cina;314;26
2021;1801;Pavia;Asia;Cina;314;10
2021;5403;Perugia Stranieri;Asia;Cina;314;9
2021;5001;Pisa;Asia;Cina;314;20
2021;5801;Roma La Sapienza;Asia;Cina;314;66
2021;5805;Roma Luiss;Asia;Cina;314;26
2021;5802;Roma Tor Vergata;Asia;Cina;314;12
2021;5201;Siena;Asia;Cina;314;5
2021;5202;Siena Stranieri;Asia;Cina;314;9
2021;101;Torino;Asia;Cina;314;53
2021;102;Torino Politecnico;Asia;Cina;314;166
2021;2201;Trento;Asia;Cina;314;7
2021;3001;Udine;Asia;Cina;314;17
2021;2702;Venezia Iuav;Asia;Cina;314;5
2021;1503;Milano Bocconi;Asia;Emirati Arabi Uniti;322;16
2021;102;Torino Politecnico;Asia;Emirati Arabi Uniti;322;5
2021;1503;Milano Bocconi;Asia;Georgia;360;5
2021;1503;Milano Bocconi;Asia;Giappone;326;6
2021;5801;Roma La Sapienza;Asia;Giordania;327;6
2021;1503;Milano Bocconi;Asia;Hong Kong;318;9
2021;1601;Bergamo;Asia;India;330;6
2021;3701;Bologna;Asia;India;330;57
2021;4302;Camerino;Asia;India;330;9
2021;6001;Cassino;Asia;India;330;33
2021;8701;Catania;Asia;India;330;12
2021;4801;Firenze;Asia;India;330;5
2021;1001;Genova;Asia;India;330;20
2021;1202;Insubria;Asia;India;330;5
2021;6601;L'Aquila;Asia;India;330;10
2021;1501;Milano;Asia;India;330;37
2021;1503;Milano Bocconi;Asia;India;330;18
2021;1504;Milano Cattolica;Asia;India;330;8
2021;3601;Modena e Reggio Emilia;Asia;India;330;8
2021;2801;Padova;Asia;India;330;14
2021;8201;Palermo;Asia;India;330;9
2021;3401;Parma;Asia;India;330;9
2021;1801;Pavia;Asia;India;330;15
2021;201;Piemonte Orientale;Asia;India;330;6
2021;5001;Pisa;Asia;India;330;6
2021;5801;Roma La Sapienza;Asia;India;330;97
2021;5818;Roma Saint Camillus;Asia;India;330;5
2021;5802;Roma Tor Vergata;Asia;India;330;19
2021;5201;Siena;Asia;India;330;22
2021;6701;Teramo;Asia;India;330;5
2021;102;Torino Politecnico;Asia;India;330;44
2021;2201;Trento;Asia;India;330;13
2021;7801;Calabria;Asia;Indonesia;331;8
2021;5801;Roma La Sapienza;Asia;Indonesia;331;7
2021;5803;Roma LUMSA;Asia;Indonesia;331;6
2021;3701;Bologna;Asia;Iran;332;64
2021;3801;Ferrara;Asia;Iran;332;5
2021;4801;Firenze;Asia;Iran;332;34
2021;1001;Genova;Asia;Iran;332;11
2021;1501;Milano;Asia;Iran;332;37
2021;1509;Milano Bicocca;Asia;Iran;332;10
2021;1502;Milano Politecnico;Asia;Iran;332;5
2021;3601;Modena e Reggio Emilia;Asia;Iran;332;6
2021;2801;Padova;Asia;Iran;332;19
2021;1801;Pavia;Asia;Iran;332;6
2021;5001;Pisa;Asia;Iran;332;14
2021;5801;Roma La Sapienza;Asia;Iran;332;117
2021;5802;Roma Tor Vergata;Asia;Iran;332;22
2021;5201;Siena;Asia;Iran;332;13
2021;101;Torino;Asia;Iran;332;19
2021;102;Torino Politecnico;Asia;Iran;332;44
2021;2201;Trento;Asia;Iran;332;7
2021;2301;Verona;Asia;Iran;332;7
2021;3701;Bologna;Asia;Israele;334;11
2021;4801;Firenze;Asia;Israele;334;5
2021;1501;Milano;Asia;Israele;334;6
2021;1502;Milano Politecnico;Asia;Israele;334;8
2021;2801;Padova;Asia;Israele;334;5
2021;1801;Pavia;Asia;Israele;334;15
2021;5401;Perugia;Asia;Israele;334;5
2021;5001;Pisa;Asia;Israele;334;5
2021;5801;Roma La Sapienza;Asia;Israele;334;19
2021;5802;Roma Tor Vergata;Asia;Israele;334;8
2021;3701;Bologna;Asia;Kazakhstan;356;8
2021;1501;Milano;Asia;Kazakhstan;356;10
2021;5801;Roma La Sapienza;Asia;Kazakhstan;356;14
2021;5802;Roma Tor Vergata;Asia;Kazakhstan;356;6
2021;5801;Roma La Sapienza;Asia;Kirghizistan;361;6
2021;3701;Bologna;Asia;Libano;337;17
2021;3801;Ferrara;Asia;Libano;337;11
2021;4801;Firenze;Asia;Libano;337;5
2021;1001;Genova;Asia;Libano;337;9
2021;4201;Marche;Asia;Libano;337;6
2021;1503;Milano Bocconi;Asia;Libano;337;6
2021;2801;Padova;Asia;Libano;337;9
2021;5801;Roma La Sapienza;Asia;Libano;337;6
2021;101;Torino;Asia;Libano;337;6
2021;102;Torino Politecnico;Asia;Libano;337;45
2021;3201;Trieste;Asia;Libano;337;12
2021;5812;Roma Europea;Asia;Malaysia;340;6
2021;3701;Bologna;Asia;Pakistan;344;25
2021;4302;Camerino;Asia;Pakistan;344;6
2021;1501;Milano;Asia;Pakistan;344;5
2021;2801;Padova;Asia;Pakistan;344;6
2021;201;Piemonte Orientale;Asia;Pakistan;344;6
2021;5801;Roma La Sapienza;Asia;Pakistan;344;18
2021;5802;Roma Tor Vergata;Asia;Pakistan;344;5
2021;5201;Siena;Asia;Pakistan;344;14
2021;101;Torino;Asia;Pakistan;344;6
2021;102;Torino Politecnico;Asia;Pakistan;344;45
2021;6301;Napoli Federico II;Asia;Palestina;324;7
2021;1801;Pavia;Asia;Palestina;324;5
2021;5401;Perugia;Asia;Palestina;324;9
2021;1001;Genova;Asia;Qatar;345;5
2021;3701;Bologna;Asia;Sri Lanka;311;5
2021;5802;Roma Tor Vergata;Asia;Uzbekistan;357;5
2021;102;Torino Politecnico;Asia;Uzbekistan;357;163
2021;3701;Bologna;Asia;Vietnam;353;11
2021;7801;Calabria;Asia;Vietnam;353;9
2021;8301;Messina;Asia;Vietnam;353;6
2021;1501;Milano;Asia;Vietnam;353;5
2021;1503;Milano Bocconi;Asia;Vietnam;353;5
2021;3601;Modena e Reggio Emilia;Asia;Vietnam;353;12
2021;2801;Padova;Asia;Vietnam;353;12
2021;8201;Palermo;Asia;Vietnam;353;5
2021;101;Torino;Asia;Vietnam;353;10
2021;2201;Trento;Asia;Vietnam;353;8
2021;1601;Bergamo;Europa;Albania;201;12
2021;3701;Bologna;Europa;Albania;201;26
2021;2701;Ca' Foscari Venezia;Europa;Albania;201;12
2021;3801;Ferrara;Europa;Albania;201;5
2021;4801;Firenze;Europa;Albania;201;42
2021;1001;Genova;Europa;Albania;201;25
2021;4201;Marche;Europa;Albania;201;8
2021;1501;Milano;Europa;Albania;201;27
2021;1509;Milano Bicocca;Europa;Albania;201;18
2021;1503;Milano Bocconi;Europa;Albania;201;12
2021;1504;Milano Cattolica;Europa;Albania;201;9
2021;1502;Milano Politecnico;Europa;Albania;201;10
2021;6307;Napoli Pegaso - telematica;Europa;Albania;201;5
2021;1301;Novedrate e-Campus - telematica;Europa;Albania;201;6
2021;2801;Padova;Europa;Albania;201;17
2021;3401;Parma;Europa;Albania;201;6
2021;1801;Pavia;Europa;Albania;201;15
2021;201;Piemonte Orientale;Europa;Albania;201;7
2021;5001;Pisa;Europa;Albania;201;15
2021;5801;Roma La Sapienza;Europa;Albania;201;50
2021;5802;Roma Tor Vergata;Europa;Albania;201;12
2021;5201;Siena;Europa;Albania;201;11
2021;101;Torino;Europa;Albania;201;14
2021;102;Torino Politecnico;Europa;Albania;201;11
2021;3001;Udine;Europa;Albania;201;7
2021;2301;Verona;Europa;Albania;201;7
2021;2101;Bolzano;Europa;Austria;203;15
2021;1503;Milano Bocconi;Europa;Austria;203;18
2021;3001;Udine;Europa;Austria;203;6
2021;3701;Bologna;Europa;Belgio;206;6
2021;1001;Genova;Europa;Belgio;206;6
2021;1503;Milano Bocconi;Europa;Belgio;206;16
2021;5801;Roma La Sapienza;Europa;Belgio;206;6
2021;1501;Milano;Europa;Bielorussia;256;9
2021;3701;Bologna;Europa;Bulgaria;209;5
2021;1503;Milano Bocconi;Europa;Bulgaria;209;9
2021;1504;Milano Cattolica;Europa;Bulgaria;209;10
2021;1502;Milano Politecnico;Europa;Bulgaria;209;6
2021;1503;Milano Bocconi;Europa;Croazia;250;6
2021;3201;Trieste;Europa;Croazia;250;52
2021;1504;Milano Cattolica;Europa;Estonia;247;8
2021;1601;Bergamo;Europa;Federazione russa;245;5
2021;3701;Bologna;Europa;Federazione russa;245;26
2021;9201;Cagliari;Europa;Federazione russa;245;5
2021;4801;Firenze;Europa;Federazione russa;245;15
2021;1001;Genova;Europa;Federazione russa;245;8
2021;4301;Macerata;Europa;Federazione russa;245;6
2021;1501;Milano;Europa;Federazione russa;245;33
2021;1509;Milano Bicocca;Europa;Federazione russa;245;9
2021;1503;Milano Bocconi;Europa;Federazione russa;245;14
2021;1504;Milano Cattolica;Europa;Federazione russa;245;6
2021;1502;Milano Politecnico;Europa;Federazione russa;245;15
2021;2801;Padova;Europa;Federazione russa;245;21
2021;1801;Pavia;Europa;Federazione russa;245;5
2021;5001;Pisa;Europa;Federazione russa;245;9
2021;5801;Roma La Sapienza;Europa;Federazione russa;245;41
2021;5805;Roma Luiss;Europa;Federazione russa;245;9
2021;5802;Roma Tor Vergata;Europa;Federazione russa;245;8
2021;5807;Roma Tre;Europa;Federazione russa;245;7
2021;101;Torino;Europa;Federazione russa;245;16
2021;2201;Trento;Europa;Federazione russa;245;9
2021;2301;Verona;Europa;Federazione russa;245;5
2021;701;Aosta;Europa;Francia;215;13
2021;3701;Bologna;Europa;Francia;215;26
2021;4801;Firenze;Europa;Francia;215;17
2021;1501;Milano;Europa;Francia;215;19
2021;1509;Milano Bicocca;Europa;Francia;215;9
2021;1503;Milano Bocconi;Europa;Francia;215;97
2021;1504;Milano Cattolica;Europa;Francia;215;16
2021;2801;Padova;Europa;Francia;215;15
2021;3401;Parma;Europa;Francia;215;7
2021;1801;Pavia;Europa;Francia;215;9
2021;5001;Pisa;Europa;Francia;215;5
2021;5801;Roma La Sapienza;Europa;Francia;215;24
2021;5805;Roma Luiss;Europa;Francia;215;24
2021;6501;Salerno;Europa;Francia;215;6
2021;101;Torino;Europa;Francia;215;24
2021;102;Torino Politecnico;Europa;Francia;215;50
2021;2201;Trento;Europa;Francia;215;7
2021;3701;Bologna;Europa;Germania;216;27
2021;2101;Bolzano;Europa;Germania;216;49
2021;9201;Cagliari;Europa;Germania;216;6
2021;3801;Ferrara;Europa;Germania;216;5
2021;4801;Firenze;Europa;Germania;216;7
2021;1501;Milano;Europa;Germania;216;14
2021;1503;Milano Bocconi;Europa;Germania;216;96
2021;1504;Milano Cattolica;Europa;Germania;216;12
2021;2801;Padova;Europa;Germania;216;11
2021;1801;Pavia;Europa;Germania;216;12
2021;5801;Roma La Sapienza;Europa;Germania;216;14
2021;5805;Roma Luiss;Europa;Germania;216;6
2021;101;Torino;Europa;Germania;216;8
2021;2201;Trento;Europa;Germania;216;12
2021;3701;Bologna;Europa;Grecia;220;12
2021;4302;Camerino;Europa;Grecia;220;15
2021;4801;Firenze;Europa;Grecia;220;8
2021;6601;L'Aquila;Europa;Grecia;220;5
2021;1501;Milano;Europa;Grecia;220;11
2021;1503;Milano Bocconi;Europa;Grecia;220;13
2021;2801;Padova;Europa;Grecia;220;8
2021;1801;Pavia;Europa;Grecia;220;6
2021;5801;Roma La Sapienza;Europa;Grecia;220;14
2021;5201;Siena;Europa;Grecia;220;6
2021;101;Torino;Europa;Grecia;220;6
2021;102;Torino Politecnico;Europa;Grecia;220;5
2021;4101;Urbino;Europa;Grecia;220;15
2021;1501;Milano;Europa;Macedonia del Nord;253;5
2021;3701;Bologna;Europa;Moldova;254;7
2021;2701;Ca' Foscari Venezia;Europa;Moldova;254;5
2021;3601;Modena e Reggio Emilia;Europa;Moldova;254;10
2021;3401;Parma;Europa;Moldova;254;5
2021;5801;Roma La Sapienza;Europa;Moldova;254;7
2021;1503;Milano Bocconi;Europa;Monaco;229;6
2021;7201;Bari;Europa;Montenegro;270;13
2021;5801;Roma La Sapienza;Europa;Montenegro;270;5
2021;1503;Milano Bocconi;Europa;Norvegia;231;7
2021;3701;Bologna;Europa;Paesi Bassi;232;6
2021;3701;Bologna;Europa;Polonia;233;8
2021;1503;Milano Bocconi;Europa;Polonia;233;20
2021;2801;Padova;Europa;Polonia;233;10
2021;5801;Roma La Sapienza;Europa;Polonia;233;5
2021;3701;Bologna;Europa;Portogallo;234;6
2021;1503;Milano Bocconi;Europa;Portogallo;234;6
2021;3701;Bologna;Europa;Regno Unito;219;23
2021;1501;Milano;Europa;Regno Unito;219;7
2021;1503;Milano Bocconi;Europa;Regno Unito;219;60
2021;1504;Milano Cattolica;Europa;Regno Unito;219;10
2021;1502;Milano Politecnico;Europa;Regno Unito;219;10
2021;1801;Pavia;Europa;Regno Unito;219;8
2021;5801;Roma La Sapienza;Europa;Regno Unito;219;9
2021;1510;Rozzano (MI) Humanitas University;Europa;Regno Unito;219;6
2021;102;Torino Politecnico;Europa;Regno Unito;219;9
2021;1601;Bergamo;Europa;Romania;235;5
2021;3701;Bologna;Europa;Romania;235;17
2021;1501;Milano;Europa;Romania;235;6
2021;1503;Milano Bocconi;Europa;Romania;235;11
2021;1504;Milano Cattolica;Europa;Romania;235;5
2021;6307;Napoli Pegaso - telematica;Europa;Romania;235;10
2021;1301;Novedrate e-Campus - telematica;Europa;Romania;235;11
2021;2801;Padova;Europa;Romania;235;8
2021;3401;Parma;Europa;Romania;235;5
2021;5401;Perugia;Europa;Romania;235;5
2021;5801;Roma La Sapienza;Europa;Romania;235;9
2021;5815;Roma UNICUSANO - telematica;Europa;Romania;235;5
2021;101;Torino;Europa;Romania;235;12
2021;3701;Bologna;Europa;San Marino;236;59
2021;1502;Milano Politecnico;Europa;San Marino;236;9
2021;3401;Parma;Europa;San Marino;236;6
2021;4101;Urbino;Europa;San Marino;236;42
2021;3701;Bologna;Europa;Serbia;271;14
2021;1503;Milano Bocconi;Europa;Serbia;271;10
2021;1504;Milano Cattolica;Europa;Serbia;271;8
2021;1502;Milano Politecnico;Europa;Serbia;271;6
2021;5801;Roma La Sapienza;Europa;Serbia;271;9
2021;3201;Trieste;Europa;Slovenia;251;7
2021;3701;Bologna;Europa;Spagna;239;33
2021;1501;Milano;Europa;Spagna;239;8
2021;1503;Milano Bocconi;Europa;Spagna;239;6
2021;2801;Padova;Europa;Spagna;239;10
2021;5001;Pisa;Europa;Spagna;239;5
2021;5801;Roma La Sapienza;Europa;Spagna;239;16
2021;5807;Roma Tre;Europa;Spagna;239;8
2021;102;Torino Politecnico;Europa;Spagna;239;25
2021;2201;Trento;Europa;Spagna;239;10
2021;3701;Bologna;Europa;Svizzera;241;13
2021;4302;Camerino;Europa;Svizzera;241;7
2021;1202;Insubria;Europa;Svizzera;241;14
2021;1501;Milano;Europa;Svizzera;241;14
2021;1503;Milano Bocconi;Europa;Svizzera;241;33
2021;1504;Milano Cattolica;Europa;Svizzera;241;16
2021;1502;Milano Politecnico;Europa;Svizzera;241;5
2021;2801;Padova;Europa;Svizzera;241;5
2021;1801;Pavia;Europa;Svizzera;241;12
2021;5805;Roma Luiss;Europa;Svizzera;241;5
2021;101;Torino;Europa;Svizzera;241;10
2021;102;Torino Politecnico;Europa;Svizzera;241;7
2021;1601;Bergamo;Europa;Turchia;351;7
2021;3701;Bologna;Europa;Turchia;351;30
2021;2701;Ca' Foscari Venezia;Europa;Turchia;351;7
2021;4801;Firenze;Europa;Turchia;351;13
2021;1001;Genova;Europa;Turchia;351;5
2021;1501;Milano;Europa;Turchia;351;17
2021;1503;Milano Bocconi;Europa;Turchia;351;83
2021;1504;Milano Cattolica;Europa;Turchia;351;27
2021;1502;Milano Politecnico;Europa;Turchia;351;38
2021;2801;Padova;Europa;Turchia;351;22
2021;1801;Pavia;Europa;Turchia;351;7
2021;5801;Roma La Sapienza;Europa;Turchia;351;62
2021;5802;Roma Tor Vergata;Europa;Turchia;351;8
2021;101;Torino;Europa;Turchia;351;8
2021;102;Torino Politecnico;Europa;Turchia;351;42
2021;2201;Trento;Europa;Turchia;351;5
2021;3701;Bologna;Europa;Ucraina;243;11
2021;6601;L'Aquila;Europa;Ucraina;243;10
2021;4301;Macerata;Europa;Ucraina;243;7
2021;1501;Milano;Europa;Ucraina;243;13
2021;2801;Padova;Europa;Ucraina;243;5
2021;101;Torino;Europa;Ucraina;243;6
2021;1504;Milano Cattolica;non disponibile;non disponibile;998;18
2021;2801;Padova;non disponibile;non disponibile;998;6
2021;5805;Roma Luiss;non disponibile;non disponibile;998;5
2021;6701;Teramo;non disponibile;non disponibile;998;8
2020;4801;Firenze;Africa;Angola;402;5
2020;5807;Roma Tre;Africa;Angola;402;5
2020;7801;Calabria;Africa;Burundi;410;6
2020;3701;Bologna;Africa;Camerun;411;50
2020;1701;Brescia;Africa;Camerun;411;8
2020;4302;Camerino;Africa;Camerun;411;9
2020;3801;Ferrara;Africa;Camerun;411;18
2020;4801;Firenze;Africa;Camerun;411;15
2020;1001;Genova;Africa;Camerun;411;19
2020;3601;Modena e Reggio Emilia;Africa;Camerun;411;25
2020;2801;Padova;Africa;Camerun;411;21
2020;3401;Parma;Africa;Camerun;411;34
2020;1801;Pavia;Africa;Camerun;411;13
2020;5401;Perugia;Africa;Camerun;411;7
2020;5403;Perugia Stranieri;Africa;Camerun;411;5
2020;5001;Pisa;Africa;Camerun;411;16
2020;5801;Roma La Sapienza;Africa;Camerun;411;10
2020;101;Torino;Africa;Camerun;411;11
2020;102;Torino Politecnico;Africa;Camerun;411;9
2020;3001;Udine;Africa;Camerun;411;8
2020;3701;Bologna;Africa;Egitto;419;9
2020;7801;Calabria;Africa;Egitto;419;8
2020;1501;Milano;Africa;Egitto;419;17
2020;1502;Milano Politecnico;Africa;Egitto;419;6
2020;2801;Padova;Africa;Egitto;419;8
2020;5801;Roma La Sapienza;Africa;Egitto;419;10
2020;5813;Roma UNINETTUNO - telematica;Africa;Egitto;419;7
2020;102;Torino Politecnico;Africa;Egitto;419;12
2020;5001;Pisa;Africa;Etiopia;420;7
2020;6301;Napoli Federico II;Africa;Gambia;422;8
2020;4302;Camerino;Africa;Ghana;423;7
2020;6001;Cassino;Africa;Ghana;423;23
2020;1501;Milano;Africa;Ghana;423;8
